source_x,source_y,target_x,target_y,size
-995,523,-271,778,1.4142135623730951
-995,523,-234,792,2
-995,523,-479,-46,3
-995,523,-670,-659,1.4142135623730951
-995,523,-10,-282,2.8284271247461903
-995,523,-1367,759,1
-995,523,-185,1006,2.23606797749979
-995,523,-1410,526,1.4142135623730951
-995,523,-1135,657,1.4142135623730951
-995,523,-500,280,2
-995,523,-286,547,2.6457513110645907
-995,523,-1393,758,1
-995,523,-2002,24,1.4142135623730951
-995,523,-492,557,1.7320508075688772
-995,523,-1355,525,1.7320508075688772
-995,523,-1341,733,1
-995,523,-1370,705,1
-995,523,-1195,622,1.7320508075688772
-995,523,-1080,796,1.4142135623730951
-995,523,-1343,703,1
-995,523,-742,-268,2.8284271247461903
-995,523,-1403,503,1.4142135623730951
-995,523,-1221,403,1.7320508075688772
-995,523,-1364,673,1
-995,523,-118,210,3
-995,523,-1340,773,1
-995,523,-340,489,1.7320508075688772
-995,523,-1413,745,1
-995,523,-1401,664,1
-995,523,-1403,708,1
-995,523,282,-119,3
-995,523,-913,-524,1.4142135623730951
-995,523,-241,273,3
-995,523,-1418,716,1
-995,523,-1389,711,1
-995,523,-1397,784,1
-995,523,-1374,680,1
-995,523,-1329,737,1
-995,523,-815,1029,1.4142135623730951
-995,523,-1337,744,1
-995,523,-138,587,1.4142135623730951
-995,523,-1378,696,1
-995,523,-1395,738,1
-995,523,-1398,697,1
-995,523,-1383,746,1
-995,523,-1347,728,1
-995,523,-1411,693,1
-995,523,-1424,726,1
-995,523,-1343,757,1
-995,523,-1350,793,1
-995,523,-1376,756,1
-995,523,-1331,750,1
-995,523,-1403,722,1
-837,549,-28,828,1.4142135623730951
-837,549,-1213,819,1
-837,549,345,232,3
-837,549,218,125,3
-837,549,250,366,3
-837,549,-1222,841,1
-837,549,5,-240,3
-837,549,-312,-17,2.449489742783178
-837,549,-1955,59,1.4142135623730951
-837,549,-465,-224,3
-837,549,4,402,3
-837,549,-500,-358,1.4142135623730951
-837,549,-1150,802,1
-837,549,-1161,773,1
-837,549,364,171,3
-837,549,44,274,3
-837,549,2,165,3
-837,549,203,325,3
-837,549,142,95,3
-837,549,75,-1068,2.6457513110645907
-837,549,-1188,838,1
-837,549,-1222,774,1
-837,549,-1164,863,1
-837,549,-617,-208,1.4142135623730951
-837,549,-157,350,3
-837,549,663,447,3
-837,549,225,36,3
-837,549,-867,182,1.7320508075688772
-837,549,-1217,785,1
-837,549,-595,304,3
-837,549,-1231,826,1
-837,549,-1218,810,1
-837,549,-275,730,1.4142135623730951
-837,549,-476,643,1.7320508075688772
-837,549,-41,1420,3
-837,549,231,207,3
-837,549,-1147,812,1
-837,549,415,-506,1.7320508075688772
-837,549,-394,-1059,2.23606797749979
-837,549,-1335,517,1.4142135623730951
-837,549,-225,715,3
-837,549,-1216,795,1
-837,549,-146,-439,2
-837,549,-1231,817,1
-837,549,-1207,746,1
-837,549,-1954,73,1.4142135623730951
-837,549,-1253,228,3
-837,549,-621,4,1.4142135623730951
-837,549,-1230,779,1
-837,549,128,684,3
-837,549,157,497,3
-837,549,-1234,808,1
-837,549,-446,1485,2.23606797749979
-837,549,-192,-416,2
-837,549,-336,567,3
-837,549,-1175,779,1
-837,549,-1148,791,1
-837,549,-1199,756,1
-837,549,-1123,768,1.4142135623730951
-837,549,-1158,855,1
-837,549,-9,751,1.4142135623730951
-837,549,46,-116,3
-837,549,-65,-795,1.4142135623730951
-837,549,-1160,828,1
-837,549,-1192,862,1
-837,549,-1206,767,1
-837,549,-267,-365,3
-837,549,-249,350,3
-837,549,-1225,786,1
-837,549,-1191,846,1
-837,549,-1175,849,1
-837,549,-1141,827,1
-837,549,-1150,821,1
-837,549,549,-198,3
-837,549,-108,-132,3
-837,549,-1170,857,1
-837,549,310,-910,2
-837,549,-1134,850,1
-837,549,-1177,833,1
-837,549,131,283,3
-837,549,-1137,819,1
-837,549,-1177,815,1
-837,549,-1161,820,1
-837,549,-1157,793,1
-837,549,-1184,797,1
-837,549,-1152,830,1
-837,549,-86,-480,2
-837,549,132,399,3
-837,549,205,586,3
-837,549,10,-665,3
-837,549,963,784,3
-837,549,-38,-276,3
-837,549,-44,286,3
-837,549,40,-724,3
-837,549,-1164,799,1
-837,549,-1206,812,1
-837,549,-1217,831,1
-837,549,-1169,785,1
-837,549,-1143,844,1
-837,549,-1189,770,1
-837,549,-576,-486,1.7320508075688772
-837,549,-1332,530,1.4142135623730951
-837,549,68,226,3
-837,549,-897,-208,1.7320508075688772
-837,549,-1190,749,1
-837,549,-1132,828,1
-837,549,-1214,769,1
-837,549,-1173,842,1
-837,549,-19,504,3
-837,549,-510,209,3
-837,549,-586,9,3
-837,549,-503,1135,1.4142135623730951
-837,549,-212,-774,2.6457513110645907
-837,549,-495,-95,3
-837,549,-23,819,1.4142135623730951
-837,549,-1179,866,1
-837,549,-1152,783,1
-837,549,-1235,452,2
-837,549,561,-921,1.7320508075688772
-837,549,-1566,211,2
-837,549,-1209,758,1
-837,549,-1227,834,1
-837,549,-268,1088,1.4142135623730951
-837,549,-1170,794,1
-837,549,-1168,832,1
-837,549,-1200,830,1
-837,549,-1173,804,1
-837,549,-1194,798,1
-837,549,-1207,824,1
-837,549,-1186,821,1
-837,549,-1208,789,1
-837,549,-1153,839,1
-837,549,-1221,822,1
-837,549,-1171,869,1
-837,549,-1170,772,1
-837,549,-1181,765,1
-837,549,-1162,839,1
-837,549,-1142,800,1
-837,549,-1166,809,1
-837,549,-1000,705,1.4142135623730951
-837,549,-1185,809,1
-837,549,43,-515,1.4142135623730951
-837,549,-1197,809,1
-837,549,-1200,841,1
-837,549,-583,-167,1.7320508075688772
-837,549,-35,818,1.4142135623730951
-837,549,-1296,134,2.23606797749979
-837,549,-1256,10,2
-837,549,-1194,36,2.23606797749979
-837,549,103,-599,2.6457513110645907
-837,549,-317,295,2.449489742783178
-837,549,-1188,758,1
-837,549,814,731,2.449489742783178
-837,549,-1200,774,1
-837,549,-1157,870,1
-837,549,-663,193,2.449489742783178
-837,549,-1225,764,1
-837,549,-1142,861,1
-837,549,-1183,789,1
-837,549,-80,919,3
-837,549,364,-1087,3
-837,549,-1172,825,1
-837,549,-116,647,3
-837,549,-1182,857,1
-837,549,103,336,3
-837,549,-1170,817,1
-837,549,-1212,803,1
-837,549,-1234,796,1
-837,549,-340,489,1.7320508075688772
-837,549,254,517,3
-837,549,-1141,836,1
-837,549,-358,231,3
-837,549,-457,298,1.7320508075688772
-837,549,-1487,686,1.4142135623730951
-837,549,-1172,759,1
-837,549,-1187,780,1
-837,549,-112,1095,3
-837,549,-1160,784,1
-837,549,-1154,847,1
-837,549,-1209,779,1
-837,549,-1226,806,1
-837,549,-1209,836,1
-837,549,-1219,757,1
-837,549,-1138,810,1
-837,549,-1209,850,1
-837,549,-1204,798,1
-837,549,-1131,838,1
-837,549,-1226,797,1
-837,549,-1156,814,1
-837,549,-1158,806,1
-837,549,-1201,852,1
-837,549,-1216,748,1
-837,549,-1197,786,1
-837,549,-1152,863,1
-837,549,-1195,818,1
-837,549,-1165,848,1
-837,549,-1146,853,1
-837,549,-1190,831,1
-837,549,-1215,845,1
170,1478,345,232,3
170,1478,-44,142,3
170,1478,428,1621,1.4142135623730951
170,1478,-443,2027,1.4142135623730951
170,1478,155,1947,1
170,1478,96,313,3
170,1478,393,-778,3
170,1478,-186,298,3
170,1478,-392,984,3
170,1478,169,1900,1
170,1478,191,1944,1
170,1478,180,1087,3
170,1478,481,347,3
170,1478,814,841,2.23606797749979
170,1478,220,1042,2.8284271247461903
170,1478,-638,1085,1.7320508075688772
170,1478,197,1936,1
170,1478,171,1939,1
170,1478,160,1897,1
170,1478,136,1907,1
170,1478,681,1328,2.449489742783178
170,1478,288,1567,2.8284271247461903
170,1478,614,1104,3
170,1478,577,1330,3
170,1478,431,1002,3
170,1478,658,712,3
170,1478,169,1907,1
170,1478,-390,658,3
170,1478,174,1912,1
170,1478,536,1777,2
170,1478,-105,1813,2.449489742783178
170,1478,185,1910,1
170,1478,434,823,3
170,1478,-378,1286,1.7320508075688772
170,1478,735,431,2.23606797749979
170,1478,231,207,3
170,1478,147,1944,1
170,1478,228,727,2.6457513110645907
170,1478,257,1048,2.23606797749979
170,1478,-146,727,3
170,1478,133,1937,1
170,1478,172,1948,1
170,1478,568,1745,1.4142135623730951
170,1478,319,1541,1.4142135623730951
170,1478,128,684,3
170,1478,191,1922,1
170,1478,145,1908,1
170,1478,772,823,1.7320508075688772
170,1478,-500,533,3
170,1478,-664,514,3
170,1478,-284,479,3
170,1478,458,497,3
170,1478,-79,1867,1.7320508075688772
170,1478,154,1901,1
170,1478,889,1090,3
170,1478,635,1659,1.7320508075688772
170,1478,-722,1115,1.4142135623730951
170,1478,186,1919,1
170,1478,558,1743,1.4142135623730951
170,1478,225,1384,2.8284271247461903
170,1478,803,972,2.23606797749979
170,1478,139,1899,1
170,1478,163,1920,1
170,1478,988,1447,2.449489742783178
170,1478,1242,1329,2.6457513110645907
170,1478,-261,29,3
170,1478,155,1937,1
170,1478,163,1931,1
170,1478,183,1929,1
170,1478,148,1896,1
170,1478,166,1915,1
170,1478,170,1928,1
170,1478,687,575,3
170,1478,126,40,3
170,1478,66,689,2.449489742783178
170,1478,386,1014,3
170,1478,889,836,3
170,1478,-324,1892,2
170,1478,1368,1500,1.7320508075688772
170,1478,-104,212,1.4142135623730951
170,1478,-168,857,1.7320508075688772
170,1478,414,122,3
170,1478,864,1361,3
170,1478,790,1505,1.7320508075688772
170,1478,668,1501,3
170,1478,793,1632,1.7320508075688772
170,1478,-462,358,2.449489742783178
170,1478,135,1949,1
170,1478,156,1925,1
170,1478,-1003,1250,1.4142135623730951
170,1478,719,742,2.8284271247461903
170,1478,1238,922,1.4142135623730951
170,1478,464,1028,3
170,1478,347,1297,3
170,1478,602,858,3
170,1478,155,1955,1
170,1478,-91,-245,3
170,1478,162,1905,1
170,1478,-463,499,3
170,1478,560,960,3
170,1478,-360,1837,2
170,1478,305,1583,3
170,1478,-15,2129,1.4142135623730951
170,1478,81,1824,2.23606797749979
170,1478,123,1920,1
170,1478,134,1917,1
170,1478,179,1953,1
170,1478,-1055,1139,1.7320508075688772
170,1478,143,1917,1
170,1478,343,-18,2
170,1478,-8,587,3
170,1478,-54,1041,2.6457513110645907
170,1478,140,1940,1
170,1478,149,1930,1
170,1478,132,1052,2.6457513110645907
170,1478,127,1910,1
170,1478,513,1022,3
170,1478,166,1955,1
170,1478,350,903,2.23606797749979
170,1478,246,1811,1.7320508075688772
170,1478,-106,223,1.4142135623730951
170,1478,141,1927,1
170,1478,-408,20,2.6457513110645907
170,1478,-146,820,1.4142135623730951
170,1478,799,1588,3
170,1478,474,1106,2
170,1478,291,668,3
170,1478,350,888,2.23606797749979
170,1478,-52,1606,1.4142135623730951
170,1478,582,1454,1.4142135623730951
170,1478,214,479,2.6457513110645907
170,1478,349,1232,2.23606797749979
170,1478,177,1933,1
170,1478,372,1065,3
170,1478,131,1927,1
170,1478,726,1693,3
170,1478,483,839,3
170,1478,512,915,3
170,1478,178,1905,1
170,1478,-781,1213,1.4142135623730951
170,1478,-1095,296,3
170,1478,414,1624,1.4142135623730951
170,1478,-1091,148,2.449489742783178
170,1478,-280,562,3
170,1478,-955,749,1.4142135623730951
170,1478,530,-159,2.449489742783178
170,1478,144,1954,1
170,1478,152,1919,1
170,1478,194,1713,1.4142135623730951
170,1478,265,1113,2
170,1478,871,1256,2.449489742783178
170,1478,231,501,2.6457513110645907
170,1478,-337,1894,2
170,1478,154,1910,1
170,1478,56,633,2.6457513110645907
170,1478,122,1931,1
170,1478,181,1917,1
170,1478,-769,1504,1.4142135623730951
170,1478,384,754,3
170,1478,-223,393,3
170,1478,182,1943,1
170,1478,125,1941,1
170,1478,164,1943,1
170,1478,174,1921,1
170,1478,469,759,3
170,1478,529,1250,2.449489742783178
170,1478,-726,1105,1.4142135623730951
170,1478,867,6,1.4142135623730951
170,1478,190,1932,1
170,1478,197,1926,1
472,1442,345,232,3
472,1442,218,125,3
472,1442,250,366,3
472,1442,926,1553,2.8284271247461903
472,1442,537,1900,1
472,1442,563,1868,1
472,1442,-599,-124,3
472,1442,1297,319,1.4142135623730951
472,1442,4,402,3
472,1442,541,1866,1
472,1442,384,-369,1.7320508075688772
472,1442,438,1341,2.6457513110645907
472,1442,44,274,3
472,1442,2,165,3
472,1442,203,325,3
472,1442,142,95,3
472,1442,536,1067,3
472,1442,493,1875,1
472,1442,410,-81,2.449489742783178
472,1442,210,1005,2.23606797749979
472,1442,577,1330,3
472,1442,733,1563,2
472,1442,658,712,3
472,1442,690,933,3
472,1442,533,1883,1
472,1442,537,1858,1
472,1442,545,1838,1
472,1442,310,837,3
472,1442,-915,-23,1.7320508075688772
472,1442,974,1686,1.4142135623730951
472,1442,135,970,3
472,1442,-222,1758,2.23606797749979
472,1442,540,1837,1
472,1442,530,1848,1
472,1442,231,207,3
472,1442,548,1903,1
472,1442,512,1861,1
472,1442,774,2099,1.7320508075688772
472,1442,545,536,3
472,1442,620,1784,1.4142135623730951
472,1442,128,684,3
472,1442,515,1900,1
472,1442,491,1901,1
472,1442,533,1835,1
472,1442,521,1852,1
472,1442,862,-123,1.7320508075688772
472,1442,790,1947,2
472,1442,509,1872,1
472,1442,46,-116,3
472,1442,664,796,3
472,1442,527,1882,1
472,1442,495,1893,1
472,1442,499,1883,1
472,1442,432,1035,3
472,1442,690,1395,2
472,1442,325,1677,1.4142135623730951
472,1442,548,1856,1
472,1442,479,1669,1.7320508075688772
472,1442,556,1889,1
472,1442,482,1902,1
472,1442,98,719,2.8284271247461903
472,1442,157,1191,3
472,1442,423,1262,2.23606797749979
472,1442,789,1009,2.6457513110645907
472,1442,543,1850,1
472,1442,504,1859,1
472,1442,555,1876,1
472,1442,131,283,3
472,1442,-206,973,1.7320508075688772
472,1442,336,1673,1.4142135623730951
472,1442,251,1511,3
472,1442,516,1892,1
472,1442,132,399,3
472,1442,205,586,3
472,1442,551,1884,1
472,1442,687,575,3
472,1442,161,450,2.8284271247461903
472,1442,-40,1332,3
472,1442,830,1670,2.8284271247461903
472,1442,739,950,2.8284271247461903
472,1442,565,1887,1
472,1442,562,712,3
472,1442,279,900,3
472,1442,774,1047,3
472,1442,1093,1059,2.23606797749979
472,1442,597,58,2.23606797749979
472,1442,964,1688,1.4142135623730951
472,1442,761,1004,2.23606797749979
472,1442,545,1456,1.4142135623730951
472,1442,355,643,1.7320508075688772
472,1442,1030,1597,2.23606797749979
472,1442,517,1842,1
472,1442,499,1907,1
472,1442,507,1883,1
472,1442,68,226,3
472,1442,1301,535,3
472,1442,668,1501,3
472,1442,1206,1234,2.449489742783178
472,1442,646,1884,2.23606797749979
472,1442,737,2005,2
472,1442,519,1908,1
472,1442,516,1876,1
472,1442,475,726,3
472,1442,719,742,2.8284271247461903
472,1442,349,655,1.7320508075688772
472,1442,-19,504,3
472,1442,567,1876,1
472,1442,506,1891,1
472,1442,489,1886,1
472,1442,347,1297,3
472,1442,602,858,3
472,1442,472,1672,1.7320508075688772
472,1442,511,1850,1
472,1442,721,1964,2
472,1442,501,1872,1
472,1442,-67,672,1.7320508075688772
472,1442,305,1583,3
472,1442,-824,727,1.4142135623730951
472,1442,317,342,2
472,1442,908,1758,2.23606797749979
472,1442,532,1866,1
472,1442,523,1897,1
472,1442,542,1886,1
472,1442,132,1052,2.6457513110645907
472,1442,517,1883,1
472,1442,524,1877,1
472,1442,170,1478,3
472,1442,513,1022,3
472,1442,764,805,1.4142135623730951
472,1442,545,1893,1
472,1442,486,-232,2.23606797749979
472,1442,-68,769,2.6457513110645907
472,1442,557,1849,1
472,1442,-482,342,2.6457513110645907
472,1442,613,1782,1.4142135623730951
472,1442,683,1089,2
472,1442,476,1543,2
472,1442,497,1369,2
472,1442,578,1573,1.7320508075688772
472,1442,799,1588,3
472,1442,415,-43,3
472,1442,540,1907,1
472,1442,291,668,3
472,1442,351,1413,2.449489742783178
472,1442,804,212,2.23606797749979
472,1442,958,1696,1.4142135623730951
472,1442,525,1870,1
472,1442,548,1871,1
472,1442,365,1105,3
472,1442,372,1065,3
472,1442,114,1343,3
472,1442,525,1838,1
472,1442,726,1693,3
472,1442,313,1223,2.6457513110645907
472,1442,-520,839,1.4142135623730951
472,1442,328,1152,3
472,1442,386,1111,3
472,1442,483,839,3
472,1442,557,1899,1
472,1442,572,1713,1.4142135623730951
472,1442,706,1922,2.449489742783178
472,1442,562,1857,1
472,1442,856,1279,1.7320508075688772
472,1442,149,-255,3
472,1442,402,977,3
472,1442,328,1666,1.4142135623730951
472,1442,1042,365,2.23606797749979
472,1442,551,1843,1
472,1442,1097,1127,1.4142135623730951
472,1442,453,92,3
472,1442,702,1948,2.23606797749979
472,1442,-80,919,3
472,1442,1260,142,2
472,1442,504,1899,1
472,1442,758,1950,2.23606797749979
472,1442,519,1865,1
472,1442,532,1856,1
472,1442,916,1227,1.7320508075688772
472,1442,542,1877,1
472,1442,510,1908,1
472,1442,478,1895,1
472,1442,525,1857,1
472,1442,254,517,3
472,1442,357,661,1.7320508075688772
472,1442,480,1887,1
472,1442,534,1873,1
472,1442,527,1901,1
472,1442,525,1888,1
472,1442,528,1909,1
472,1442,537,1846,1
472,1442,534,1892,1
472,1442,554,1864,1
777,707,345,232,3
777,707,218,125,3
777,707,250,366,3
777,707,1002,1051,1.7320508075688772
777,707,322,42,3
777,707,964,1825,2.23606797749979
777,707,404,1565,1.7320508075688772
777,707,1246,863,1
777,707,231,207,3
777,707,600,1218,3
777,707,46,-116,3
777,707,1204,1022,2.8284271247461903
777,707,498,741,3
777,707,986,-347,3
777,707,-235,1355,1.7320508075688772
777,707,131,283,3
777,707,1238,746,2.6457513110645907
777,707,75,-334,3
777,707,1030,934,2.449489742783178
777,707,1394,1242,2.6457513110645907
777,707,464,1028,3
777,707,1239,856,1
777,707,1487,876,1.7320508075688772
777,707,622,782,2
777,707,1253,856,1
777,707,415,-43,3
777,707,1615,914,1.4142135623730951
777,707,1246,849,1
777,707,1040,733,3
777,707,726,145,3
961,620,1470,708,1
961,620,1462,724,1
961,620,1421,744,1
961,620,1455,702,1
961,620,1436,723,1
961,620,1414,739,1
961,620,345,232,3
961,620,218,125,3
961,620,250,366,3
961,620,-651,573,2
961,620,1424,767,1
961,620,1261,-88,1.4142135623730951
961,620,-278,-208,2.8284271247461903
961,620,926,1553,2.8284271247461903
961,620,1417,728,1
961,620,993,1020,1.4142135623730951
961,620,1443,718,1
961,620,1125,1023,1.4142135623730951
961,620,86,-474,1.4142135623730951
961,620,50,648,1.7320508075688772
961,620,-392,984,3
961,620,180,1087,3
961,620,-202,-467,2.449489742783178
961,620,1383,760,1
961,620,-112,744,1.4142135623730951
961,620,211,-393,3
961,620,1466,719,1
961,620,753,1147,3
961,620,364,171,3
961,620,44,274,3
961,620,203,325,3
961,620,142,95,3
961,620,1400,743,1
961,620,1432,761,1
961,620,738,1054,3
961,620,614,1104,3
961,620,116,895,3
961,620,869,382,1.7320508075688772
961,620,1461,740,1
961,620,949,442,1.7320508075688772
961,620,1435,735,1
961,620,434,823,3
961,620,1504,625,1.4142135623730951
961,620,231,207,3
961,620,-59,657,2
961,620,1455,748,1
961,620,-1253,228,3
961,620,-342,374,1.7320508075688772
961,620,61,644,1.7320508075688772
961,620,-124,261,3
961,620,519,452,3
961,620,128,684,3
961,620,1391,754,1
961,620,793,79,1.4142135623730951
961,620,-189,594,1.4142135623730951
961,620,1421,788,1
961,620,-284,479,3
961,620,1425,736,1
961,620,1422,720,1
961,620,62,623,1.7320508075688772
961,620,-9,751,1.4142135623730951
961,620,584,-1002,1.7320508075688772
961,620,1466,700,1
961,620,46,-116,3
961,620,331,629,2.6457513110645907
961,620,780,81,1.4142135623730951
961,620,-110,10,3
961,620,-248,-224,3
961,620,-51,263,2.6457513110645907
961,620,1410,790,1
961,620,1473,714,1
961,620,921,-88,2.6457513110645907
961,620,1272,-100,1.4142135623730951
961,620,1448,741,1
961,620,-267,-365,3
961,620,1440,711,1
961,620,-249,350,3
961,620,668,-127,3
961,620,432,1035,3
961,620,157,1191,3
961,620,35,638,1.7320508075688772
961,620,1402,750,1
961,620,1440,765,1
961,620,1428,715,1
961,620,131,283,3
961,620,1399,805,1
961,620,1453,739,1
961,620,1406,789,1
961,620,618,519,3
961,620,251,1511,3
961,620,75,-334,3
961,620,-19,13,3
961,620,132,399,3
961,620,205,586,3
961,620,514,550,3
961,620,790,95,3
961,620,795,615,3
961,620,1417,774,1
961,620,468,557,3
961,620,335,706,3
961,620,1068,986,1.4142135623730951
961,620,29,649,1.7320508075688772
961,620,279,900,3
961,620,1454,733,1
961,620,698,490,2.8284271247461903
961,620,774,1047,3
961,620,1403,799,1
961,620,597,58,2.23606797749979
961,620,1459,721,1
961,620,1416,781,1
961,620,1436,757,1
961,620,-920,459,2.449489742783178
961,620,1446,752,1
961,620,343,-1118,2
961,620,1174,711,1.4142135623730951
961,620,1456,757,1
961,620,1417,749,1
961,620,415,477,3
961,620,399,1163,1.4142135623730951
961,620,351,582,3
961,620,487,772,2.449489742783178
961,620,-170,844,1.7320508075688772
961,620,1415,788,1
961,620,1408,780,1
961,620,1397,795,1
961,620,1398,762,1
