Id,Label,modularity_class,indegree,outdegree,degree,X,Y,Size,Color
231787884,JAdelSazN,22,9,19,28,0.395495,0.551507,0.01169,"#8ecfec"
232270046,acasasm,15,0,4,4,0.454315,0.463835,0,"#ff0d69"
232312176,ratservidor,0,5,12,17,0.377949,0.429809,0.006332,"#3e93ff"
232629381,yolvistupac3,15,0,8,8,0.472772,0.552994,0.001948,"#006032"
232681569,caribouwireless,12,0,4,4,0.231595,0.431604,0,"#ff77ff"
232885702,SarahRafaGarcia,12,5,5,10,0.291397,0.405482,0.002923,"#ff77ff"
233107654,cantavest,46,1,29,30,0.369301,0.503526,0.012664,"#3bec00"
233204912,netievalage,0,0,4,4,0.342038,0.480962,0,"#ffb800"
233318916,_JuanAlvarez_,19,7,2,9,0.449044,0.415476,0.002435,"#00ed5d"
233443807,jadesdelgado,50,12,4,16,0.644331,0.415904,0.005845,"#008bdd"
233476466,Rev_Comunicar,0,13,2,15,0.412261,0.419398,0.005358,"#3e93ff"
233731854,cesar_moheno,12,2,11,13,0.397699,0.407026,0.004384,"#ff77ff"
234234865,elgabomx,0,0,5,5,0.378903,0.419736,0.000487,"#3e93ff"
234283437,alexandracanet,48,9,2,11,0.517476,0.520175,0.00341,"#ff0d69"
234911507,maymonides,15,0,6,6,0.45633,0.34453,0.000974,"#ff0d69"
235232731,aquinisima,46,0,5,5,0.419229,0.580538,0.000487,"#3bec00"
235261861,rstudio,39,4,0,4,0.330377,0.412382,0,"#00e8b2"
235269347,mocatcal,36,10,5,15,0.36189,0.328539,0.005358,"#ff77ff"
235531566,imaniwadud,12,0,4,4,0.362047,0.425052,0,"#ff77ff"
235788291,AAparicioDeN,19,0,5,5,0.388534,0.448095,0.000487,"#ff77ff"
236509959,Ladysupertramp,21,0,6,6,0.575761,0.788712,0.000974,"#ffa64e"
236580539,TooboringStay,46,0,4,4,0.393988,0.613754,0,"#3bec00"
236624354,FTelefonicaMX,1,6,0,6,0.256134,0.55585,0.000974,"#3bec00"
236763232,leconomic,14,5,0,5,0.591718,0.264132,0.000487,"#b6cb00"
237346881,nodocultura,15,2,2,4,0.370933,0.573804,0,"#ffa64e"
237901719,MurrFuga,0,3,3,6,0.410425,0.404879,0.000974,"#3e93ff"
238066344,IRCVM,48,3,3,6,0.425044,0.65024,0.000974,"#008ebb"
238253188,igalina,0,162,33,195,0.403086,0.459743,0.093035,"#3e93ff"
239046450,MELUS_Society,49,4,0,4,0.323363,0.440191,0,"#ff77ff"
239244269,llaullipoma,15,0,5,5,0.492129,0.288377,0.000487,"#006032"
239357978,infouex,46,12,0,12,0.494694,0.600136,0.003897,"#ffb800"
239846241,suarez_juanluis,19,25,9,34,0.457003,0.477308,0.014613,"#3e93ff"
240012302,elravignani,46,13,8,21,0.232139,0.527462,0.008281,"#3bec00"
240205118,lusiettados,15,1,5,6,0.517399,0.524195,0.000974,"#006032"
240405634,ilihutsy,12,0,4,4,0.349696,0.40925,0,"#ff77ff"
240631660,MyriamHT,15,0,7,7,0.498983,0.510308,0.001461,"#006032"
240918302,IkerP54,0,0,6,6,0.450126,0.392247,0.000974,"#3e93ff"
241116398,DaliaGuerreiro,39,60,59,119,0.432531,0.459621,0.056016,"#00e8b2"
241191056,UPFBarcelona,48,6,0,6,0.502281,0.584694,0.000974,"#008ebb"
241192205,CANAL44TV,17,4,1,5,0.383401,0.69116,0.000487,"#3bec00"
241496609,dvilasuero,48,3,2,5,0.489236,0.651971,0.000487,"#008ebb"
241873745,Mirroque,39,5,4,9,0.454485,0.454112,0.002435,"#00e8b2"
241984387,enriccanela,14,10,10,20,0.598365,0.286506,0.007793,"#b6cb00"
242343224,educaciongob,46,6,0,6,0.464128,0.478011,0.000974,"#006032"
242410169,lmrhody,12,4,9,13,0.341715,0.396478,0.004384,"#ff77ff"
242665621,FundacionMalaga,15,2,2,4,0.520312,0.463156,0,"#ff0d69"
242751849,entreotrasideas,39,2,2,4,0.370006,0.69575,0,"#fcae7e"
242821538,lectordebarthes,15,3,4,7,0.488811,0.527267,0.001461,"#006032"
243097480,saloensenyament,14,4,1,5,0.5489,0.393747,0.000487,"#b6cb00"
243372020,caanalri95,49,5,6,11,0.464732,0.452853,0.00341,"#3bec00"
243585004,JuanPastorBus,15,4,1,5,0.625331,0.558575,0.000487,"#006032"
243785339,PalomaCuenca,48,2,2,4,0.421862,0.765016,0,"#3e93ff"
243807141,Xabi207,27,0,4,4,0.936449,0.183343,0,"#00ed5d"
244102858,mdmartos,0,7,0,7,0.432318,0.526882,0.001461,"#ffb800"
244311817,infoling,22,17,0,17,0.369626,0.604923,0.006332,"#3bec00"
244459746,alizardx,46,0,6,6,0.332056,0.530647,0.000974,"#3bec00"
244688753,elisahergueta,48,2,3,5,0.407955,0.708021,0.000487,"#008ebb"
244925950,culturaula,50,0,7,7,0.714982,0.415432,0.001461,"#008bdd"
245012645,montsemurianor,0,0,6,6,0.430838,0.519706,0.000974,"#ffb800"
245079892,LUCIATELLODIAZ,25,11,2,13,0.271733,0.5355,0.004384,"#ff0d69"
245275687,jucagm,28,1,4,5,0.405666,0.589064,0.000487,"#006032"
245326439,anarpacheco,46,1,13,14,0.398624,0.566075,0.004871,"#ffb800"
245376824,Aon_Espana,46,2,2,4,0.423789,0.58933,0,"#ffb800"
245413049,CatedraAR,36,29,3,32,0.320655,0.493807,0.013639,"#6c241e"
245913450,CDCHTA,50,1,3,4,0.94602,0.383428,0,"#008bdd"
245917381,emiliocanod,49,6,3,9,0.421453,0.598047,0.002435,"#008ebb"
246406098,Desinformemonos,40,6,0,6,0.490371,0.193668,0.000974,"#3e93ff"
246412003,cfievalladolid,1,19,3,22,0.574407,0.420426,0.008768,"#ff12a3"
246629511,JaviCruche,15,4,1,5,0.46002,0.501863,0.000487,"#ff0d69"
246867643,FIUPM,15,0,13,13,0.479204,0.559815,0.004384,"#006032"
246966216,RedUNIRED,41,8,0,8,0.252737,0.161529,0.001948,"#ff77ff"
247064887,luisge7,19,0,4,4,0.336212,0.31332,0,"#ff77ff"
247370192,unstablearchive,0,25,13,38,0.379165,0.44467,0.016561,"#3e93ff"
247430796,isagranada,15,0,5,5,0.530631,0.527243,0.000487,"#006032"
247521457,barb_rivera,46,8,21,29,0.329236,0.484845,0.012177,"#3bec00"
248378892,andreusuleduesa,48,7,0,7,0.484737,0.570625,0.001461,"#008ebb"
248631775,aranchaserantes,54,43,43,86,0.478845,0.529496,0.039942,"#c6cc85"
248854474,MJGarciaFolgado,22,0,10,10,0.393484,0.5756,0.002923,"#8ecfec"
249007164,digital2011b,0,1,35,36,0.383613,0.499728,0.015587,"#3e93ff"
249020331,BWDarligUlv,0,1,16,17,0.409259,0.42587,0.006332,"#3e93ff"
249220120,balabinnovacion,17,0,8,8,0.345537,0.585119,0.001948,"#3bec00"
249475327,rgluisalfonso,46,1,19,20,0.422512,0.549246,0.007793,"#ffb800"
249748466,nova_fcsh,39,15,3,18,0.433153,0.444339,0.006819,"#00e8b2"
249973139,DaniVeiraF,54,0,5,5,0.485124,0.473409,0.000487,"#c6cc85"
250051868,gimenez_cong,14,5,1,6,0.643942,0.384441,0.000974,"#b6cb00"
250065028,anacuquerella,46,14,4,18,0.495705,0.512592,0.006819,"#ff0d69"
250215833,mono_pensante,48,2,4,6,0.553865,0.470363,0.000974,"#ff0d69"
250349674,alejandraRR_,15,3,3,6,0.47018,0.54855,0.000974,"#006032"
250387200,aga_mun,15,0,6,6,0.525276,0.560006,0.000974,"#006032"
250623441,arteupo,22,8,4,12,0.488371,0.561232,0.003897,"#8ecfec"
250809048,LopezVillaverde,21,1,6,7,0.544715,0.728431,0.001461,"#ffa64e"
251676365,Zifarestevez,15,0,4,4,0.456567,0.56347,0,"#ffa64e"
251699535,cibertecaria,46,2,3,5,0.301304,0.524772,0.000487,"#3bec00"
251855271,SOSCarabanchel,21,6,2,8,0.503988,0.666002,0.001948,"#ffa64e"
252449010,Dirugu,12,0,4,4,0.406142,0.437127,0,"#ff77ff"
252724327,AsociacionACAL,48,8,6,14,0.537267,0.546559,0.004871,"#ff0d69"
252848690,OlgaLuCortes,0,0,6,6,0.514652,0.425699,0.000974,"#00ed5d"
252912120,mdcs87,12,14,61,75,0.364729,0.400464,0.034584,"#ff77ff"
253144556,moniquitri,0,5,2,7,0.296694,0.430664,0.001461,"#3e93ff"
253276820,CamiloMurciaG,19,3,11,14,0.384131,0.427305,0.004871,"#3e93ff"
253541892,LiceusSL,46,18,5,23,0.390999,0.600324,0.009255,"#3bec00"
253683163,TeresaLPellisa,15,14,6,20,0.508911,0.548847,0.007793,"#ff0d69"
253865251,elikaortega,0,103,33,136,0.341626,0.464754,0.064296,"#3e93ff"
253955945,Silvyamiga,1,2,2,4,0.295549,0.554549,0,"#825403"
254152921,angelessoletic,46,13,14,27,0.316442,0.536575,0.011203,"#3bec00"
254268566,LimaChely,15,3,1,4,0.458598,0.506829,0,"#ffa64e"
254421887,maite_martin,12,2,6,8,0.373439,0.5432,0.001948,"#ffb800"
254553602,xtianolive,1,16,0,16,0.61961,0.397399,0.005845,"#ff12a3"
254793053,libropesia,25,20,48,68,0.404662,0.493832,0.031174,"#ff0d69"
255001254,DSHjournal,0,6,0,6,0.411168,0.439307,0.000974,"#00e8b2"
255493070,LHistorica,39,38,9,47,0.56327,0.586662,0.020945,"#ffb800"
255681367,ianmilligan1,12,45,4,49,0.370944,0.456913,0.021919,"#ff77ff"
255704774,mtermens,48,0,5,5,0.524758,0.532648,0.000487,"#008ebb"
255952257,FICYT,48,4,2,6,0.385781,0.535226,0.000974,"#ff0d69"
255964870,DigitalCSIC,48,8,1,9,0.430778,0.541338,0.002435,"#008ebb"
256128069,UDGVirtual_SUV,0,6,1,7,0.367237,0.463518,0.001461,"#3e93ff"
256173249,ula_tv,50,7,0,7,0.70326,0.4443,0.001461,"#008bdd"
256218292,Juanfra_87,21,7,7,14,0.552117,0.742201,0.004871,"#ffa64e"
256226223,angelsimon_,48,9,0,9,0.354137,0.631307,0.002435,"#ffb800"
256265100,Gosha_Sans,0,0,4,4,0.351394,0.476032,0,"#3e93ff"
256366872,TOLTECATLn,26,1,5,6,0.097044,0.381397,0.000974,"#3e93ff"
256577185,xrubiocampillo,48,3,5,8,0.441854,0.602591,0.001948,"#008ebb"
256592553,kepasarasola,46,3,1,4,0.379663,0.514818,0,"#ffb800"
256919155,ireandce,1,3,2,5,0.343195,0.501771,0.000487,"#00e8b2"
257038975,casahumanidades,26,44,19,63,0.321018,0.345098,0.028738,"#3e93ff"
257440915,fejaruiz,17,16,0,16,0.355084,0.582661,0.005845,"#3bec00"
257496780,Rusatahi,46,0,16,16,0.458537,0.568108,0.005845,"#ffb800"
257722705,PrensaComunitar,0,3,2,5,0.332502,0.430361,0.000487,"#3e93ff"
258099723,Luciikelly,39,0,4,4,0.508096,0.195479,0,"#00e8b2"
258409062,FJavier_Sanchez,17,9,6,15,0.171134,0.598849,0.005358,"#ffb800"
258549760,Oximoronico,39,2,3,5,0.393552,0.183643,0.000487,"#00e8b2"
258711424,nohmeza,0,1,4,5,0.330775,0.475403,0.000487,"#3e93ff"
258831565,SIBI_UFRJ,39,3,2,5,0.411392,0.193486,0.000487,"#00e8b2"
258975653,constanzanecu,46,0,4,4,0.500349,0.61108,0,"#3bec00"
259126602,luscus9,46,5,0,5,0.424443,0.501063,0.000487,"#ffb800"
259174992,USALTV,28,5,1,6,0.376447,0.629427,0.000974,"#8ecfec"
259293263,anacarrillop,21,3,1,4,0.501079,0.66314,0,"#006032"
259301275,FrueheNeuzeit,49,0,4,4,0.2992,0.450616,0,"#3bec00"
259664201,Carmelucky,1,1,5,6,0.288347,0.595136,0.000974,"#825403"
260139276,naodamores,28,3,2,5,0.386845,0.553177,0.000487,"#8ecfec"
260163642,PFolgueira,42,3,3,6,0.441449,0.394629,0.000974,"#ffb800"
260275207,esTUlankide,35,7,1,8,0.68809,0.599077,0.001948,"#008ebb"
260320481,simoneve2401,28,0,6,6,0.390187,0.530429,0.000974,"#8ecfec"
260327003,condedemaldoror,0,0,11,11,0.384063,0.469965,0.00341,"#3e93ff"
260445777,sastreh,15,0,5,5,0.497592,0.583913,0.000487,"#006032"
260682807,FondationMSH,19,5,1,6,0.60689,0.670614,0.000974,"#5456a6"
260967332,martincaeiro,25,2,2,4,0.424368,0.509959,0,"#ff0d69"
261488974,allenpg,12,0,4,4,0.358175,0.424128,0,"#ff77ff"
261650023,AzaharaTIC,15,0,10,10,0.476561,0.516508,0.002923,"#006032"
261786006,Albertoxvenegas,28,41,6,47,0.571347,0.56415,0.020945,"#00ed5d"
261813008,jmlucia,46,32,2,34,0.42794,0.49059,0.014613,"#ffb800"
261821671,judithvaci,54,0,5,5,0.587874,0.652744,0.000487,"#c6cc85"
261979829,noelhv,54,0,5,5,0.598711,0.685285,0.000487,"#c6cc85"
262029585,UritRamirez,31,2,15,17,0.384281,0.432622,0.006332,"#3e93ff"
262279998,BelNuria,46,0,31,31,0.41104,0.501816,0.013151,"#ffb800"
262332862,DHQuarterly,0,26,0,26,0.388971,0.483822,0.010716,"#ffb800"
262437564,ciberprofesor,15,0,5,5,0.483815,0.463303,0.000487,"#ff0d69"
263044687,oeg_upm,48,33,14,47,0.46312,0.615342,0.020945,"#008ebb"
263144590,todopatrimonio,15,1,5,6,0.503084,0.524613,0.000974,"#006032"
263223468,javi_valls,15,8,4,12,0.540337,0.537851,0.003897,"#006032"
263275439,jserravi,14,0,10,10,0.586577,0.298846,0.002923,"#b6cb00"
263781815,EAguadoL,0,0,6,6,0.357103,0.335393,0.000974,"#3e93ff"
264435668,rmairal,46,29,25,54,0.415094,0.570756,0.024355,"#ffb800"
265456496,luizacdsantos,39,3,6,9,0.439721,0.350338,0.002435,"#00e8b2"
266117937,Quetzal_mdz,0,3,16,19,0.325915,0.447256,0.007306,"#3e93ff"
266132067,fciencias,26,10,2,12,0.403169,0.203775,0.003897,"#3e93ff"
266508103,fliebc,15,0,7,7,0.514687,0.517029,0.001461,"#006032"
266544890,UA_Universidad,48,4,0,4,0.327029,0.567158,0,"#ff0d69"
266555165,UA_Universitat,48,6,0,6,0.169924,0.57114,0.000974,"#ff0d69"
267110606,InstCervantes,22,8,4,12,0.366168,0.61047,0.003897,"#8ecfec"
267128233,meollar,22,26,31,57,0.40261,0.530452,0.025816,"#8ecfec"
267190904,PatriRibas,46,0,5,5,0.419776,0.554036,0.000487,"#ffb800"
267289786,drotorrent,15,11,16,27,0.429149,0.606333,0.011203,"#008ebb"
267620219,SIJI_CSIC,48,5,0,5,0.482716,0.65439,0.000487,"#008ebb"
267725747,euskoikaskuntza,43,5,0,5,0.209893,0.594556,0.000487,"#ffb800"
267749341,UBUEstudiantes,36,5,4,9,0.513394,0.43059,0.002435,"#00e8b2"
267988806,virbrussa,46,41,30,71,0.37256,0.538457,0.032635,"#3bec00"
268192461,kingsdh,22,19,4,23,0.428275,0.481978,0.009255,"#ff0d69"
268441633,EstelaMarGar,21,4,2,6,0.546309,0.640591,0.000974,"#006032"
269483046,felixramartinez,19,0,9,9,0.413426,0.419772,0.002435,"#3e93ff"
269684186,esnogales,48,20,5,25,0.467866,0.542698,0.010229,"#ffb800"
270278439,elenaescocia,1,0,5,5,0.335524,0.577652,0.000487,"#825403"
270883549,UOCmadrid,15,2,4,6,0.479012,0.536909,0.000974,"#ff0d69"
271607930,AsoColHistoria,36,11,7,18,0.438981,0.421898,0.006819,"#00e8b2"
272036295,FccUab,0,4,0,4,0.427674,0.466223,0,"#ff0d69"
272060268,akakicrea,15,2,2,4,0.407131,0.514084,0,"#ff0d69"
272083590,VIAJAoMUERE,0,0,4,4,0.311816,0.363132,0,"#3e93ff"
272280643,MiriamPP,0,137,50,187,0.382207,0.455458,0.089138,"#3e93ff"
272372967,A1exBam,15,0,5,5,0.490619,0.48995,0.000487,"#006032"
272430851,elicomelles,46,1,6,7,0.404355,0.513938,0.001461,"#ffb800"
272724733,nestorlopezv,19,0,7,7,0.42534,0.496781,0.001461,"#00ed5d"
273079116,carlosinnmortal,28,0,8,8,0.405641,0.549613,0.001948,"#8ecfec"
273910434,ACUPcatalunya,14,9,2,11,0.520529,0.35317,0.00341,"#b6cb00"
274150133,labernardina,0,1,7,8,0.322826,0.396592,0.001948,"#3e93ff"
274592041,AndresPerruca,1,5,17,22,0.327708,0.540181,0.008768,"#825403"
274909232,aaconocimiento,22,8,1,9,0.365008,0.509168,0.002435,"#8ecfec"
274977720,JMROMANGARCIA,15,0,10,10,0.897371,0.73089,0.002923,"#006032"
275070598,UExternado,25,7,2,9,0.47836,0.707872,0.002435,"#ff0d69"
275092678,llopezocon,48,45,33,78,0.469861,0.55865,0.036045,"#008ebb"
275097363,UAHes,21,18,1,19,0.536115,0.433678,0.007306,"#ffa64e"
275248862,J__Ele,46,1,3,4,0.13548,0.553642,0,"#3bec00"
275583016,UDC_gal,0,36,5,41,0.440921,0.507313,0.018022,"#ff0d69"
275729315,alxprince,17,1,5,6,0.356824,0.638855,0.000974,"#3bec00"
275978734,biblionthekes,15,1,3,4,0.516441,0.614175,0,"#ff0d69"
276091520,tecmexico,17,5,0,5,0.349872,0.5695,0.000487,"#3bec00"
276117873,MartaSaus,0,1,9,10,0.41364,0.512112,0.002923,"#ff0d69"
277194894,LasTop100,46,3,3,6,0.39565,0.602852,0.000974,"#ffb800"
277547285,FILU_UV,0,4,6,10,0.317649,0.422316,0.002923,"#3e93ff"
277559821,albertinsfran,46,5,12,17,0.380783,0.537021,0.006332,"#3bec00"
278286014,librosunam,26,19,3,22,0.279458,0.349892,0.008768,"#3e93ff"
278364137,DIE_CINVESTAV,0,7,4,11,0.367552,0.474216,0.00341,"#3e93ff"
278482863,sepln,46,6,2,8,0.388758,0.512532,0.001948,"#ffb800"
278506592,MSCActions,39,4,0,4,0.400209,0.406592,0,"#00e8b2"
278538741,practicarte,15,1,6,7,0.398544,0.555526,0.001461,"#ff0d69"
278577296,mercedes_p_g,27,0,4,4,0.941417,0.189052,0,"#00ed5d"
278713500,MiguelUTP,46,1,26,27,0.381806,0.520281,0.011203,"#3bec00"
279160382,IIEc_UNAM,0,4,2,6,0.248826,0.209232,0.000974,"#3e93ff"
279295559,csagol,46,2,20,22,0.338989,0.538606,0.008768,"#3bec00"
279437739,anomru,22,7,4,11,0.246935,0.73979,0.00341,"#8ecfec"
280172465,WatcherBlog,15,3,4,7,0.71268,0.495516,0.001461,"#ff0d69"
280453134,anapanouoc,0,1,35,36,0.393003,0.515397,0.015587,"#3e93ff"
280495800,DelegaHCD,21,8,0,8,0.593176,0.795281,0.001948,"#ffa64e"
280561320,EASPsalud,48,14,1,15,0.301081,0.203681,0.005358,"#ff0d69"
280596656,ricardomontesg,0,0,4,4,0.395505,0.454171,0,"#3e93ff"
281606938,museocolonial,19,7,1,8,0.309179,0.452907,0.001948,"#00ed5d"
281629616,MIStaClara,19,8,2,10,0.245755,0.505494,0.002923,"#00ed5d"
281673591,elcolmich,0,5,0,5,0.34384,0.454377,0.000487,"#3e93ff"
281712996,nataliaeliro,50,0,5,5,0.647311,0.448955,0.000487,"#008bdd"
281832082,EMGrumbach,12,0,8,8,0.298872,0.425895,0.001948,"#ff77ff"
282026933,lurixea,22,0,8,8,0.424731,0.492877,0.001948,"#ff0d69"
282187886,martinvi2011,1,2,2,4,0.374264,0.587886,0,"#825403"
282391338,ariadna_acevedo,0,1,4,5,0.376667,0.510911,0.000487,"#3e93ff"
282668740,guadanc,46,2,5,7,0.433715,0.553694,0.001461,"#ffb800"
283555892,Dolors_guillen,48,3,1,4,0.677556,0.50282,0,"#8ecfec"
283577845,AbelFdz_CDMX,26,0,4,4,0.378793,0.491277,0,"#3e93ff"
283841656,gustavolsj,0,4,25,29,0.39098,0.429532,0.012177,"#3e93ff"
284053968,AntoniGarrell,14,41,110,151,0.569682,0.267225,0.071603,"#b6cb00"
284285718,ibpad,39,18,5,23,0.410157,0.348237,0.009255,"#00e8b2"
284479026,JornadasCONTD,17,5,0,5,0.405693,0.740617,0.000487,"#3bec00"
284642077,lluisanglada,48,28,17,45,0.478726,0.593191,0.019971,"#008ebb"
284734969,tatatrapita,19,78,73,151,0.413337,0.44448,0.071603,"#3e93ff"
284824460,davidchavarria_,12,0,17,17,0.380882,0.435718,0.006332,"#ff77ff"
284898293,lacajaderratas,0,1,4,5,0.306028,0.41864,0.000487,"#3e93ff"
285224733,JaredCarballo_,48,5,5,10,0.474478,0.694828,0.002923,"#008ebb"
285228314,Amauri_Lpz,35,6,5,11,0.294361,0.467823,0.00341,"#c42c63"
286102281,msaezfern,46,2,3,5,0.197456,0.520115,0.000487,"#ffb800"
286346766,RomulaizerPardo,46,2,2,4,0.3123,0.521824,0,"#3bec00"
286912807,AlejandroOtaola,5,0,4,4,0.35205,0.312993,0,"#ff9b8f"
287232930,omiromarti,0,0,4,4,0.381268,0.492539,0,"#3e93ff"
287285569,MiguelDlaCamara,15,0,5,5,0.533107,0.554624,0.000487,"#006032"
287659745,teknokultura,1,130,3,133,0.371149,0.443261,0.062835,"#825403"
287788048,ALFREDOFDEZ_C,35,1,3,4,0.238509,0.401201,0,"#c42c63"
289601740,DeGruyterOA,48,10,1,11,0.430271,0.561783,0.00341,"#008ebb"
289834442,mjguerrapalmero,48,1,11,12,0.681439,0.493028,0.003897,"#006032"
289978575,MoyaRiu,1,0,8,8,0.317721,0.556508,0.001948,"#825403"
290789353,cefeza55,0,0,4,4,0.331772,0.385923,0,"#3e93ff"
291387096,Marco_Cerdio,0,0,6,6,0.515535,0.482547,0.000974,"#3e93ff"
291652922,Patry_nf,39,0,4,4,0.43343,0.618651,0,"#ffb800"
291681176,AdhilacInfo,19,0,5,5,0.256237,0.356112,0.000487,"#00ed5d"
292178008,rojas_dan,0,0,5,5,0.388264,0.48017,0.000487,"#3e93ff"
293339594,KrisSummer1,0,0,6,6,0.387675,0.467552,0.000974,"#3e93ff"
293419650,bbaamalaga,15,5,0,5,0.431071,0.499328,0.000487,"#ff0d69"
293587457,Diana_Joa,36,0,8,8,0.439585,0.426655,0.001948,"#00e8b2"
294059282,carlosghh,1,8,10,18,0.426147,0.527769,0.006819,"#ff12a3"
294101019,ana_valdi,15,7,3,10,0.553339,0.537912,0.002923,"#006032"
294107159,Mar__Carrillo,46,4,0,4,0.284422,0.519318,0,"#3bec00"
294323086,alfredosabbagh,17,1,3,4,0.404857,0.715617,0,"#3bec00"
294731021,GrinUGR,15,53,11,64,0.482829,0.525675,0.029226,"#006032"
295556841,uam_estudiantes,49,4,2,6,0.500852,0.424879,0.000974,"#ffa64e"
296121328,ateneo_riojano,46,2,2,4,0.432944,0.64419,0,"#8ecfec"
296486159,observatorioedu,46,6,0,6,0.350908,0.549562,0.000974,"#ffb800"
296950170,jexlopez,48,3,12,15,0.479451,0.589636,0.005358,"#008ebb"
296967530,manuamezcua,15,12,4,16,0.578452,0.522613,0.005845,"#006032"
297286051,iila_org,39,4,0,4,0.350893,0.346144,0,"#00e8b2"
297336996,mari38jo,48,13,4,17,0.1209,0.56673,0.006332,"#008ebb"
297862021,GretaFranzini,0,0,15,15,0.398491,0.481272,0.005358,"#ffb800"
298641701,almu_hs,15,0,9,9,0.441473,0.556564,0.002435,"#ff0d69"
298758353,LourdesFeria,26,3,2,5,0.319421,0.459246,0.000487,"#3bec00"
299309800,pablogarguez,46,1,4,5,0.468068,0.62565,0.000487,"#ffb800"
299924386,4Hum,0,5,0,5,0.427031,0.486078,0.000487,"#ff0d69"
300276871,SolUgarteF,46,0,4,4,0.414688,0.596091,0,"#ffb800"
300407444,ORMurcia,28,7,0,7,0.515011,0.65975,0.001461,"#008ebb"
300486929,semevadlalengua,49,19,5,24,0.465445,0.570631,0.009742,"#ffa64e"
300890894,MLAnews,12,9,0,9,0.340755,0.415913,0.002435,"#ff77ff"
301010345,JosepLlados,48,5,2,7,0.469576,0.581804,0.001461,"#ff0d69"
301302495,masanti75,1,1,11,12,0.455096,0.53414,0.003897,"#ff12a3"
301539386,rodri_verano,48,3,1,4,0.696323,0.226759,0,"#008ebb"
301934830,ArmelaDi,46,0,5,5,0.436123,0.554264,0.000487,"#ffb800"
301945604,ACEcultura,1,25,6,31,0.447295,0.594807,0.013151,"#008ebb"
301987019,UBUinvestiga,36,5,2,7,0.561003,0.359935,0.001461,"#00e8b2"
302214601,MJesusRosado,48,7,3,10,0.34648,0.511822,0.002923,"#008ebb"
302228892,BibUtopia,46,11,12,23,0.334195,0.516292,0.009255,"#3bec00"
302240813,CarmenTenor,15,4,0,4,0.481715,0.518566,0,"#ff0d69"
302626348,LauraMorRom,49,0,4,4,0.419659,0.529417,0,"#ffa64e"
302841600,ISRIV,39,0,6,6,0.350563,0.527246,0.000974,"#fcae7e"
302936026,jalonsoregalado,19,0,6,6,0.368331,0.4474,0.000974,"#ff77ff"
303357513,jl_hoyas,15,0,4,4,0.509482,0.527956,0,"#006032"
303476998,tomascarralero,49,0,4,4,0.425522,0.540471,0,"#ff0d69"
303480108,escartxa,25,6,10,16,0.376408,0.546711,0.005845,"#8ecfec"
303635928,txtdgtl,0,8,21,29,0.41474,0.453918,0.012177,"#3e93ff"
303772119,IHRDigHist,12,1,3,4,0.404805,0.393262,0,"#ff77ff"
303949762,92Estrella,15,0,16,16,0.442417,0.52506,0.005845,"#006032"
303980445,educarportal,17,22,0,22,0.402094,0.747706,0.008768,"#3bec00"
304316780,CSICdivulga,48,8,6,14,0.454206,0.558694,0.004871,"#008ebb"
304328950,alejandravf2705,19,2,6,8,0.348024,0.310764,0.001948,"#00ed5d"
304338078,UABBarcelona,48,31,3,34,0.458206,0.521579,0.014613,"#ff0d69"
304342684,AmparoRubiales,22,13,1,14,0.628147,0.532205,0.004871,"#8ecfec"
305191432,lila_pinto,17,18,3,21,0.38182,0.546187,0.008281,"#3bec00"
305920342,LuaracdP,48,11,3,14,0.353358,0.569372,0.004871,"#ffb800"
306397976,ypr_67,37,0,4,4,0.456859,0.535765,0,"#fcae7e"
308487814,CVC_UAB,48,19,20,39,0.480546,0.56992,0.017048,"#ff0d69"
309319376,humanizart,48,0,6,6,0.426196,0.549839,0.000974,"#008ebb"
309549844,MeryCed,46,1,3,4,0.461881,0.611467,0,"#ffb800"
309572468,cued_,17,1,4,5,0.47912,0.541344,0.000487,"#008ebb"
309592277,JULMARZ,19,0,5,5,0.410793,0.476001,0.000487,"#00ed5d"
309813559,CaperucitaenM,15,0,11,11,0.404807,0.527628,0.00341,"#006032"
309879326,Delmartrad,46,4,2,6,0.449247,0.495337,0.000974,"#ffb800"
310143531,sadurnimarti,39,7,2,9,0.328248,0.468812,0.002435,"#00e8b2"
310156720,ariel_brito,46,30,35,65,0.437623,0.578865,0.029713,"#ffb800"
310221094,uramonllull,14,2,3,5,0.615941,0.285304,0.000487,"#b6cb00"
310639809,cerosetenta,19,6,3,9,0.418211,0.483846,0.002435,"#00ed5d"
311640613,man_cebral,0,33,23,56,0.336345,0.50346,0.025329,"#3e93ff"
311706618,mlazaroto,46,0,5,5,0.42674,0.726908,0.000487,"#ffb800"
311961582,cursosveranouc,48,3,3,6,0.484472,0.674308,0.000974,"#008ebb"
311970047,SEDLL,15,12,2,14,0.386481,0.662487,0.004871,"#006032"
311976920,AncientRomeLive,48,0,4,4,0.574324,0.52905,0,"#ff12a3"
311979693,astro_duque,46,8,0,8,0.460293,0.536617,0.001948,"#ffb800"
312005020,JortTo,12,0,12,12,0.44009,0.466851,0.003897,"#ff77ff"
313139818,OFPIUGR,15,0,4,4,0.53744,0.542526,0,"#006032"
313293865,gerarmontoya,39,1,3,4,0.633104,0.305886,0,"#00e8b2"
313297821,EdiComplutense,25,3,2,5,0.371266,0.530675,0.000487,"#ff0d69"
313550113,ralcarazm,48,6,9,15,0.475892,0.604147,0.005358,"#008ebb"
