Source,Target,Type,Id,Label,Weight,Color
42648852,1434359630,Directed,5566,,26,"#000000"
42648852,1462609603,Directed,5567,,3,"#000000"
42648852,1473434310,Directed,5568,,1,"#000000"
42648852,1488375698,Directed,5569,,9,"#000000"
42648852,1706801244,Directed,5570,,1,"#000000"
42648852,1869654667,Directed,5571,,1,"#000000"
42648852,2168288684,Directed,5572,,1,"#000000"
42648852,2188868180,Directed,5573,,1,"#000000"
42648852,2374479512,Directed,5574,,1,"#000000"
42648852,2375696683,Directed,5575,,14,"#000000"
42648852,2381472966,Directed,5576,,1,"#000000"
42648852,2422171706,Directed,5577,,16,"#000000"
42648852,2437409532,Directed,5578,,1,"#000000"
42648852,2439777349,Directed,5579,,1,"#000000"
42648852,2439975073,Directed,5580,,1,"#000000"
42648852,2457557660,Directed,5581,,1,"#000000"
42648852,2458387772,Directed,5582,,9,"#000000"
42648852,2585066168,Directed,5583,,1,"#000000"
42648852,2656882268,Directed,5584,,1,"#000000"
42648852,2749803914,Directed,5585,,1,"#000000"
42648852,2832562473,Directed,5586,,1,"#000000"
42648852,2857319315,Directed,5587,,1,"#000000"
42648852,2860469503,Directed,5588,,1,"#000000"
42648852,2893560599,Directed,5589,,2,"#000000"
42648852,2933692635,Directed,5590,,1,"#000000"
42648852,3035004182,Directed,5591,,13,"#000000"
42648852,3153574948,Directed,5592,,2,"#000000"
42648852,3389486200,Directed,5593,,1,"#000000"
42648852,3568118183,Directed,5594,,1,"#000000"
42648852,3763757255,Directed,5595,,1,"#000000"
42648852,4048650860,Directed,5596,,5,"#000000"
42648852,940970240279801861,Directed,5597,,166,"#000000"
42648852,978453592561672192,Directed,5598,,5,"#000000"
42648852,1410357787272617985,Directed,5599,,2,"#000000"
42648852,1227326334386540544,Directed,5600,,3,"#000000"
42648852,708324971475542016,Directed,5601,,1,"#000000"
42648852,725445697382809600,Directed,5602,,4,"#000000"
42648852,1082826724935696386,Directed,5603,,6,"#000000"
42648852,1042858258975875073,Directed,5604,,4,"#000000"
42648852,751092352320667649,Directed,5605,,24,"#000000"
42648852,745294543507984385,Directed,5606,,1,"#000000"
42648852,1216723370210988032,Directed,5607,,1,"#000000"
42648852,728316752766062593,Directed,5608,,1,"#000000"
42648852,1012809059320389633,Directed,5609,,1,"#000000"
42648852,977239071041912832,Directed,5610,,1,"#000000"
42648852,921124139850706946,Directed,5611,,1,"#000000"
42648852,924377431611527169,Directed,5612,,3,"#000000"
42648852,1168564690026455040,Directed,5613,,1,"#000000"
42648852,715553633337737216,Directed,5614,,2,"#000000"
42648852,718699558243405824,Directed,5615,,8,"#000000"
42648852,763212059890814976,Directed,5616,,1,"#000000"
42648852,750286186392977409,Directed,5617,,1,"#000000"
42648852,1022155139191386113,Directed,5618,,1,"#000000"
42648852,831165079164960768,Directed,5619,,1,"#000000"
42648852,1194379900339269632,Directed,5620,,1,"#000000"
42648852,876432438175596548,Directed,5621,,2,"#000000"
42648852,1235728402960855040,Directed,5622,,1,"#000000"
42648852,1302422896644632577,Directed,5623,,6,"#000000"
42648852,1219950181808070656,Directed,5624,,1,"#000000"
42648852,911193053641273344,Directed,5625,,1,"#000000"
42648852,1227933884375011328,Directed,5626,,1,"#000000"
42648852,1370244144816349187,Directed,5627,,4,"#000000"
42648852,1042058069843296257,Directed,5628,,2,"#000000"
42648852,960617534293716992,Directed,5629,,1,"#000000"
42648852,1040925667188199424,Directed,5630,,1,"#000000"
42648852,1065381758286336000,Directed,5631,,1,"#000000"
42648852,991771874488147968,Directed,5632,,1,"#000000"
42648852,976728152507600896,Directed,5633,,2,"#000000"
42648852,1113035931014049792,Directed,5634,,1,"#000000"
42648852,733704319833346050,Directed,5635,,1,"#000000"
42648852,1229443529866387456,Directed,5636,,1,"#000000"
42648852,902968555855003648,Directed,5637,,3,"#000000"
42648852,829749537233330176,Directed,5638,,1,"#000000"
42648852,974448919269822464,Directed,5639,,1,"#000000"
42648852,700416747229351936,Directed,5640,,1,"#000000"
42648852,706907499874484224,Directed,5641,,1,"#000000"
42648852,937997865418358784,Directed,5642,,1,"#000000"
42664928,42664928,Directed,5643,,1,"#000000"
42664928,1227488549165043714,Directed,5644,,1,"#000000"
42707736,457613501,Directed,5645,,1,"#000000"
42786926,82409699,Directed,5646,,1,"#000000"
42847878,331064775,Directed,5647,,1,"#000000"
42847878,4501457112,Directed,5648,,1,"#000000"
42847878,1302422896644632577,Directed,5649,,1,"#000000"
42859613,351699614,Directed,5650,,1,"#000000"
42911935,95446652,Directed,5651,,1,"#000000"
42921168,174301293,Directed,5652,,2,"#000000"
42921168,995994829657010176,Directed,5653,,1,"#000000"
43152919,1271570415454912513,Directed,5654,,1,"#000000"
43167222,17177403,Directed,5655,,1,"#000000"
43284695,3371648573,Directed,5656,,1,"#000000"
43323995,64939623,Directed,5657,,1,"#000000"
43323995,74683881,Directed,5658,,1,"#000000"
43323995,79271706,Directed,5659,,1,"#000000"
43323995,607602141,Directed,5660,,2,"#000000"
43323995,1498945219584221188,Directed,5661,,1,"#000000"
43339914,3087685970,Directed,5662,,1,"#000000"
43372273,15404821,Directed,5663,,1,"#000000"
43372273,95654761,Directed,5664,,2,"#000000"
43372273,562288482,Directed,5665,,1,"#000000"
43379739,2953551,Directed,5666,,1,"#000000"
43379739,14058041,Directed,5667,,1,"#000000"
43379739,14229832,Directed,5668,,5,"#000000"
43379739,15762276,Directed,5669,,1,"#000000"
43379739,16571064,Directed,5670,,4,"#000000"
43379739,16656420,Directed,5671,,2,"#000000"
43379739,17623016,Directed,5672,,1,"#000000"
43379739,17751281,Directed,5673,,1,"#000000"
43379739,17838941,Directed,5674,,1,"#000000"
43379739,18059285,Directed,5675,,1,"#000000"
43379739,19907166,Directed,5676,,2,"#000000"
43379739,20034656,Directed,5677,,1,"#000000"
43379739,27805363,Directed,5678,,1,"#000000"
43379739,42070947,Directed,5679,,1,"#000000"
43379739,43379739,Directed,5680,,13,"#000000"
43379739,43438049,Directed,5681,,1,"#000000"
43379739,44151017,Directed,5682,,33,"#000000"
43379739,54461352,Directed,5683,,1,"#000000"
43379739,56812711,Directed,5684,,2,"#000000"
43379739,58073253,Directed,5685,,4,"#000000"
43379739,58492780,Directed,5686,,1,"#000000"
43379739,61010605,Directed,5687,,1,"#000000"
43379739,64245814,Directed,5688,,1,"#000000"
43379739,64939623,Directed,5689,,5,"#000000"
43379739,66571267,Directed,5690,,1,"#000000"
43379739,68673994,Directed,5691,,1,"#000000"
43379739,73749456,Directed,5692,,1,"#000000"
43379739,74683881,Directed,5693,,4,"#000000"
43379739,78887411,Directed,5694,,1,"#000000"
43379739,79271706,Directed,5695,,2,"#000000"
43379739,79570388,Directed,5696,,1,"#000000"
43379739,80386427,Directed,5697,,2,"#000000"
43379739,80871603,Directed,5698,,5,"#000000"
43379739,82445181,Directed,5699,,1,"#000000"
43379739,82889243,Directed,5700,,11,"#000000"
43379739,83045340,Directed,5701,,1,"#000000"
43379739,87918200,Directed,5702,,5,"#000000"
43379739,89607377,Directed,5703,,1,"#000000"
43379739,92381471,Directed,5704,,1,"#000000"
43379739,95654761,Directed,5705,,1,"#000000"
43379739,103875784,Directed,5706,,1,"#000000"
43379739,104894644,Directed,5707,,1,"#000000"
43379739,108987958,Directed,5708,,1,"#000000"
43379739,110465562,Directed,5709,,6,"#000000"
43379739,111132067,Directed,5710,,2,"#000000"
43379739,116772649,Directed,5711,,1,"#000000"
43379739,121398330,Directed,5712,,1,"#000000"
43379739,135953646,Directed,5713,,1,"#000000"
43379739,138813955,Directed,5714,,1,"#000000"
43379739,147319561,Directed,5715,,1,"#000000"
43379739,152051625,Directed,5716,,2,"#000000"
43379739,152093992,Directed,5717,,1,"#000000"
43379739,156660942,Directed,5718,,1,"#000000"
43379739,166030592,Directed,5719,,3,"#000000"
43379739,168508680,Directed,5720,,1,"#000000"
43379739,176932593,Directed,5721,,1,"#000000"
43379739,180298000,Directed,5722,,1,"#000000"
43379739,218330700,Directed,5723,,1,"#000000"
43379739,238253188,Directed,5724,,3,"#000000"
43379739,252912120,Directed,5725,,3,"#000000"
43379739,253865251,Directed,5726,,2,"#000000"
43379739,254793053,Directed,5727,,2,"#000000"
43379739,255681367,Directed,5728,,4,"#000000"
43379739,272280643,Directed,5729,,1,"#000000"
43379739,284734969,Directed,5730,,3,"#000000"
43379739,331064775,Directed,5731,,26,"#000000"
43379739,331195870,Directed,5732,,2,"#000000"
43379739,393049821,Directed,5733,,1,"#000000"
43379739,399710646,Directed,5734,,11,"#000000"
43379739,414496177,Directed,5735,,8,"#000000"
43379739,434968866,Directed,5736,,1,"#000000"
43379739,437660451,Directed,5737,,5,"#000000"
43379739,437837999,Directed,5738,,1,"#000000"
43379739,466903436,Directed,5739,,1,"#000000"
43379739,479784061,Directed,5740,,4,"#000000"
43379739,555099241,Directed,5741,,1,"#000000"
43379739,561850028,Directed,5742,,2,"#000000"
43379739,604668053,Directed,5743,,1,"#000000"
43379739,607602141,Directed,5744,,77,"#000000"
43379739,622908793,Directed,5745,,1,"#000000"
43379739,929826847,Directed,5746,,1,"#000000"
43379739,936961322,Directed,5747,,2,"#000000"
43379739,970731607,Directed,5748,,2,"#000000"
43379739,981602611,Directed,5749,,1,"#000000"
43379739,1027226198,Directed,5750,,1,"#000000"
43379739,1170404948,Directed,5751,,1,"#000000"
43379739,1322976715,Directed,5752,,1,"#000000"
43379739,1393041685,Directed,5753,,1,"#000000"
43379739,1434359630,Directed,5754,,3,"#000000"
43379739,1462609603,Directed,5755,,1,"#000000"
43379739,1488375698,Directed,5756,,3,"#000000"
43379739,1578012758,Directed,5757,,1,"#000000"
43379739,2374479512,Directed,5758,,1,"#000000"
43379739,2422171706,Directed,5759,,6,"#000000"
43379739,2439777349,Directed,5760,,1,"#000000"
43379739,2827395683,Directed,5761,,3,"#000000"
43379739,2828117077,Directed,5762,,1,"#000000"
43379739,2860469503,Directed,5763,,2,"#000000"
43379739,2865328068,Directed,5764,,1,"#000000"
43379739,2933692635,Directed,5765,,1,"#000000"
43379739,3004324330,Directed,5766,,1,"#000000"
43379739,3035004182,Directed,5767,,1,"#000000"
43379739,3153574948,Directed,5768,,1,"#000000"
43379739,3371648573,Directed,5769,,1,"#000000"
43379739,3431005967,Directed,5770,,1,"#000000"
43379739,4048650860,Directed,5771,,30,"#000000"
43379739,4048787009,Directed,5772,,1,"#000000"
43379739,1176841765518790656,Directed,5773,,1,"#000000"
43379739,1410357787272617985,Directed,5774,,6,"#000000"
43379739,940970240279801861,Directed,5775,,12,"#000000"
43379739,751092352320667649,Directed,5776,,19,"#000000"
43379739,1324278660111753218,Directed,5777,,1,"#000000"
43379739,913031252034379776,Directed,5778,,1,"#000000"
43379739,1141364337065582593,Directed,5779,,1,"#000000"
43379739,1082826724935696386,Directed,5780,,3,"#000000"
43379739,1258121134438047744,Directed,5781,,1,"#000000"
43379739,826102642002817025,Directed,5782,,1,"#000000"
43379739,1111387660973756416,Directed,5783,,1,"#000000"
43379739,1292538421815193601,Directed,5784,,1,"#000000"
43379739,1237515474755375104,Directed,5785,,1,"#000000"
43379739,763212059890814976,Directed,5786,,1,"#000000"
43379739,1137881685931057153,Directed,5787,,1,"#000000"
43379739,978453592561672192,Directed,5788,,1,"#000000"
43379739,956187441857290242,Directed,5789,,1,"#000000"
43379739,903262935618908160,Directed,5790,,3,"#000000"
43379739,1237141641133162496,Directed,5791,,1,"#000000"
43379739,759459172614279172,Directed,5792,,1,"#000000"
43379739,1498945219584221188,Directed,5793,,1,"#000000"
43379739,829749537233330176,Directed,5794,,1,"#000000"
43379739,730813453246464001,Directed,5795,,1,"#000000"
43379739,1302422896644632577,Directed,5796,,1,"#000000"
43382846,899733078641225728,Directed,5797,,1,"#000000"
43384003,434968866,Directed,5798,,1,"#000000"
43395368,158445401,Directed,5799,,1,"#000000"
43516704,46247496,Directed,5800,,1,"#000000"
43516704,4296417136,Directed,5801,,1,"#000000"
43553659,351699614,Directed,5802,,1,"#000000"
43553659,399710646,Directed,5803,,1,"#000000"
43577976,3054638738,Directed,5804,,1,"#000000"
43577976,4107241000,Directed,5805,,1,"#000000"
43664690,16571064,Directed,5807,,1,"#000000"
43664690,43664690,Directed,5808,,5,"#000000"
43664690,104062818,Directed,5809,,1,"#000000"
43664690,120166541,Directed,5810,,5,"#000000"
43664690,129842675,Directed,5811,,1,"#000000"
43664690,148009767,Directed,5812,,1,"#000000"
43664690,252724327,Directed,5813,,1,"#000000"
43664690,466903436,Directed,5814,,1,"#000000"
43664690,595588585,Directed,5815,,1,"#000000"
43664690,2827395683,Directed,5816,,1,"#000000"
43664690,4048650860,Directed,5817,,1,"#000000"
43664690,1053236455680696320,Directed,5818,,1,"#000000"
43664690,829749537233330176,Directed,5819,,1,"#000000"
43664690,719816239124783105,Directed,5820,,1,"#000000"
43664690,788328554253709312,Directed,5821,,1,"#000000"
43664690,704613732614344704,Directed,5822,,1,"#000000"
43664690,4527152596,Directed,5823,,1,"#000000"
43705133,701967595,Directed,5824,,1,"#000000"
43720617,15233333,Directed,5825,,1,"#000000"
43720617,19726230,Directed,5826,,1,"#000000"
43720617,118224151,Directed,5827,,1,"#000000"
43720617,158445401,Directed,5828,,1,"#000000"
43720617,414496177,Directed,5829,,1,"#000000"
43720617,1434359630,Directed,5830,,1,"#000000"
43720617,1516955634,Directed,5831,,1,"#000000"
43720617,953205478036836352,Directed,5832,,1,"#000000"
43744273,65395760,Directed,5833,,3,"#000000"
43744273,87272789,Directed,5834,,1,"#000000"
43744273,91927275,Directed,5835,,1,"#000000"
43744273,95433165,Directed,5836,,1,"#000000"
43744273,133415058,Directed,5837,,3,"#000000"
43744273,164290943,Directed,5838,,1,"#000000"
43744273,331059057,Directed,5839,,1,"#000000"
43744273,331064775,Directed,5840,,8,"#000000"
43744273,331195870,Directed,5841,,1,"#000000"
43744273,378076547,Directed,5842,,1,"#000000"
43744273,455605329,Directed,5843,,1,"#000000"
43744273,622908793,Directed,5844,,1,"#000000"
43744273,743775992,Directed,5845,,1,"#000000"
43744273,2464423958,Directed,5846,,2,"#000000"
43744273,2656882268,Directed,5847,,3,"#000000"
43744273,2832562473,Directed,5848,,1,"#000000"
43744273,4048650860,Directed,5849,,2,"#000000"
43744273,830233215050928128,Directed,5850,,2,"#000000"
43744273,1237515474755375104,Directed,5851,,1,"#000000"
43744273,1141364337065582593,Directed,5852,,1,"#000000"
43744273,1164964138214481920,Directed,5853,,1,"#000000"
43744273,788430113859854336,Directed,5854,,2,"#000000"
43744273,978453592561672192,Directed,5855,,4,"#000000"
43744273,1308553644648861696,Directed,5856,,1,"#000000"
43744273,725445697382809600,Directed,5857,,1,"#000000"
43744273,940970240279801861,Directed,5858,,1,"#000000"
43744273,1020385106727440384,Directed,5859,,1,"#000000"
43767028,34607715,Directed,5860,,1,"#000000"
43767028,826102642002817025,Directed,5861,,1,"#000000"
43767936,1271570415454912513,Directed,5862,,1,"#000000"
43859745,194062950,Directed,5863,,1,"#000000"
43897160,106555197,Directed,5864,,1,"#000000"
43897160,1308368152263360512,Directed,5865,,1,"#000000"
44029921,26988360,Directed,5866,,1,"#000000"
44046272,19193598,Directed,5867,,1,"#000000"
44046272,34607715,Directed,5868,,1,"#000000"
44046272,44046272,Directed,5869,,3,"#000000"
44046272,58073253,Directed,5870,,2,"#000000"
44046272,73315263,Directed,5871,,1,"#000000"
44046272,84596845,Directed,5872,,1,"#000000"
44046272,93901769,Directed,5873,,1,"#000000"
44046272,119229837,Directed,5874,,1,"#000000"
44046272,152778171,Directed,5875,,1,"#000000"
44046272,155987003,Directed,5876,,1,"#000000"
44046272,253865251,Directed,5877,,1,"#000000"
44046272,420553080,Directed,5878,,1,"#000000"
44046272,437195971,Directed,5879,,3,"#000000"
44046272,716379432,Directed,5880,,1,"#000000"
44046272,946965716,Directed,5881,,1,"#000000"
44046272,1434359630,Directed,5882,,2,"#000000"
44046272,2188868180,Directed,5883,,1,"#000000"
44046272,2422171706,Directed,5884,,2,"#000000"
44046272,2439975073,Directed,5885,,1,"#000000"
44046272,3409150158,Directed,5886,,1,"#000000"
44046272,822902501645041664,Directed,5887,,3,"#000000"
44046272,1096097520843771904,Directed,5888,,1,"#000000"
44046272,826102642002817025,Directed,5889,,1,"#000000"
44077581,8087392,Directed,5890,,1,"#000000"
44077581,16571064,Directed,5891,,1,"#000000"
44077581,103409751,Directed,5892,,1,"#000000"
44077581,238253188,Directed,5893,,1,"#000000"
44077581,331064775,Directed,5894,,3,"#000000"
44077581,1463170988,Directed,5895,,1,"#000000"
44077581,2857319315,Directed,5896,,1,"#000000"
44077581,725445697382809600,Directed,5897,,1,"#000000"
44151017,22967014,Directed,5898,,1,"#000000"
44151017,44151017,Directed,5899,,8,"#000000"
44151017,1393041685,Directed,5900,,1,"#000000"
44151017,1858327705,Directed,5901,,1,"#000000"
44152774,3388784469,Directed,5902,,1,"#000000"
44318238,8087392,Directed,5903,,1,"#000000"
44318238,12725692,Directed,5904,,1,"#000000"
44318238,74683881,Directed,5905,,1,"#000000"
44318238,294731021,Directed,5906,,2,"#000000"
44318238,2857319315,Directed,5907,,2,"#000000"
44336458,399710646,Directed,5908,,1,"#000000"
44340473,194047322,Directed,5909,,1,"#000000"
44379247,29173500,Directed,5910,,1,"#000000"
44379247,857375146440630273,Directed,5911,,1,"#000000"
44379247,702934769470988289,Directed,5912,,1,"#000000"
44383146,599933777,Directed,5913,,1,"#000000"
44408843,434968866,Directed,5914,,1,"#000000"
44408843,1170404948,Directed,5915,,1,"#000000"
44410209,43379739,Directed,5916,,1,"#000000"
44410209,44151017,Directed,5917,,1,"#000000"
44410209,152017988,Directed,5918,,1,"#000000"
44410209,238253188,Directed,5919,,1,"#000000"
44410209,272280643,Directed,5920,,1,"#000000"
44410209,331064775,Directed,5921,,1,"#000000"
44410209,434968866,Directed,5922,,1,"#000000"
44410209,607602141,Directed,5923,,1,"#000000"
