Source,Target,Type,Id,Label,Weight
11332442,877077240613359617,Directed,1078,,2
11332442,1409898130313822219,Directed,1079,,1
11332442,977239071041912832,Directed,1080,,1
11332442,747721267982237696,Directed,1081,,2
11332442,1227488549165043714,Directed,1082,,1
11332442,1168564690026455040,Directed,1083,,1
11332442,715553633337737216,Directed,1084,,1
11332442,751092352320667649,Directed,1085,,2
11332442,709382318788644866,Directed,1086,,1
11332442,733704319833346050,Directed,1087,,2
11332442,1227326334386540544,Directed,1088,,3
11332442,1264673168213639178,Directed,1089,,1
11332442,847045340167589888,Directed,1090,,1
11332442,1219950181808070656,Directed,1091,,4
11332442,993069278759915520,Directed,1093,,2
11332442,966406486766292992,Directed,1094,,1
11332442,1241002570698625025,Directed,1095,,1
11332442,874601569735643137,Directed,1096,,1
11332442,704613732614344704,Directed,1098,,1
11332442,826102642002817025,Directed,1099,,1
11440702,12725692,Directed,1100,,1
11440702,540098505,Directed,1101,,1
11440702,1434359630,Directed,1102,,1
11440702,2375696683,Directed,1103,,4
11440702,2398401368,Directed,1104,,1
11440702,725445697382809600,Directed,1105,,2
11553312,58073253,Directed,1109,,1
11553312,399710646,Directed,1110,,1
11553312,602254044,Directed,1111,,1
11553312,607602141,Directed,1112,,1
11919222,957509173,Directed,1122,,1
11919222,1488375698,Directed,1123,,1
11919222,2375696683,Directed,1124,,1
12035172,10535552,Directed,1127,,3
12035172,33593435,Directed,1130,,4
12035172,41965769,Directed,1131,,2
12035172,58073253,Directed,1132,,1
12035172,74683881,Directed,1133,,1
12035172,91438333,Directed,1134,,1
12035172,143200737,Directed,1135,,1
12035172,209193163,Directed,1136,,1
12035172,272280643,Directed,1137,,1
12035172,331064775,Directed,1138,,1
12035172,720754110,Directed,1139,,1
12035172,1205470920,Directed,1140,,1
12035172,1434359630,Directed,1141,,11
12035172,2422171706,Directed,1142,,7
12035172,763212059890814976,Directed,1143,,1
12035172,798165447300485121,Directed,1144,,1
12035172,851506489906933760,Directed,1145,,1
12035172,733704319833346050,Directed,1146,,1
12035172,804632977519112192,Directed,1147,,3
12344732,22809165,Directed,1157,,1
12346172,42648852,Directed,1159,,1
12346172,53480950,Directed,1160,,1
12346172,155470822,Directed,1161,,1
12346172,331064775,Directed,1162,,2
12346172,354914156,Directed,1163,,1
12346172,2188868180,Directed,1164,,1
12563152,331064775,Directed,1175,,1
12563152,414496177,Directed,1176,,2
12563152,2422171706,Directed,1177,,1
12563152,751092352320667649,Directed,1178,,1
12725692,1091241,Directed,1188,,1
12725692,7506322,Directed,1190,,1
12725692,7910642,Directed,1192,,1
12725692,8627932,Directed,1193,,1
12725692,12725692,Directed,1194,,6
12725692,13257922,Directed,1196,,2
12725692,14178113,Directed,1197,,1
12725692,16571064,Directed,1200,,1
12725692,20953990,Directed,1202,,2
12725692,26124443,Directed,1203,,1
12725692,26988360,Directed,1204,,3
12725692,29107948,Directed,1205,,3
12725692,29420610,Directed,1206,,1
12725692,35915291,Directed,1207,,1
12725692,39134945,Directed,1209,,1
12725692,61093336,Directed,1210,,4
12725692,71370207,Directed,1212,,1
12725692,89472246,Directed,1213,,1
12725692,91927275,Directed,1215,,1
12725692,103025842,Directed,1216,,1
12725692,107624688,Directed,1217,,1
12725692,115775168,Directed,1218,,2
12725692,120619507,Directed,1220,,1
12725692,124147306,Directed,1221,,3
12725692,143194163,Directed,1225,,2
12725692,160873540,Directed,1226,,1
12725692,238253188,Directed,1227,,1
12725692,253865251,Directed,1228,,1
12725692,276091520,Directed,1230,,1
12725692,303980445,Directed,1231,,1
12725692,305191432,Directed,1232,,4
12725692,323892543,Directed,1233,,1
12725692,385323397,Directed,1234,,1
12725692,400241522,Directed,1235,,10
12725692,434968866,Directed,1236,,1
12725692,437837999,Directed,1237,,2
12725692,472217141,Directed,1239,,6
12725692,555528318,Directed,1240,,1
12725692,749522000,Directed,1241,,1
12725692,1017461527,Directed,1242,,1
12725692,1434359630,Directed,1243,,15
12725692,2375696683,Directed,1244,,3
12725692,2398401368,Directed,1245,,1
12725692,2422171706,Directed,1246,,3
12725692,2609484936,Directed,1248,,1
12725692,2841915940,Directed,1250,,12
12725692,3014612084,Directed,1251,,4
12725692,702161516469030912,Directed,1252,,1
12725692,1370244144816349187,Directed,1253,,1
12725692,4923953953,Directed,1254,,1
12725692,1302422896644632577,Directed,1255,,9
13257922,90549534,Directed,1268,,1
13257922,158445401,Directed,1269,,1
13257922,262332862,Directed,1270,,1
13257922,434968866,Directed,1271,,1
13257922,1170404948,Directed,1272,,1
13257922,2361372560,Directed,1273,,1
13312312,118224151,Directed,1278,,1
13323622,284285718,Directed,1280,,1
13323622,1272573150,Directed,1281,,1
13323622,1295488409302118407,Directed,1282,,1
13323622,889429484436418560,Directed,1283,,1
13323622,1237515474755375104,Directed,1284,,1
13493522,5776732,Directed,1296,,1
13493522,9676152,Directed,1297,,1
13493522,240012302,Directed,1298,,1
13493522,254152921,Directed,1299,,3
13493522,555528318,Directed,1300,,6
13493522,1434359630,Directed,1301,,7
13493522,2226890449,Directed,1302,,1
13745182,13745182,Directed,1306,,2
13745182,17751281,Directed,1307,,1
13745182,44151017,Directed,1308,,2
13745182,110259026,Directed,1309,,1
13745182,154198440,Directed,1310,,1
13790232,12035172,Directed,1311,,4
13790232,19890438,Directed,1312,,4
13790232,33593435,Directed,1313,,3
13790232,174301293,Directed,1314,,1
13790232,2422171706,Directed,1317,,1
13790232,3129768538,Directed,1318,,1
13883652,2589447139,Directed,1319,,1
13883652,735382172476018689,Directed,1320,,1
14075146,14075146,Directed,1322,,1
14075146,16571064,Directed,1323,,1
14075146,33832669,Directed,1324,,1
14075146,72831953,Directed,1325,,1
14075146,99707590,Directed,1326,,1
14075146,161082811,Directed,1327,,1
14075146,250065028,Directed,1328,,1
14075146,350411337,Directed,1329,,1
14075146,561850028,Directed,1330,,1
14075146,1222588086,Directed,1331,,1
14075146,3037264229,Directed,1332,,1
14078152,15392976,Directed,1333,,1
14078152,125391822,Directed,1334,,1
14078152,733092900,Directed,1335,,1
14078152,1222308966,Directed,1336,,1
14078152,2375696683,Directed,1337,,1
14078613,13257922,Directed,1338,,1
14078613,90549534,Directed,1339,,1
14078613,158445401,Directed,1340,,1
14078613,262332862,Directed,1341,,1
14078613,1170404948,Directed,1342,,1
14084406,11112192,Directed,1344,,2
14084406,14084406,Directed,1345,,1
14084406,15404821,Directed,1346,,1
14084406,16571064,Directed,1347,,3
14084406,46244467,Directed,1350,,1
14084406,58073253,Directed,1351,,3
14084406,71584114,Directed,1352,,1
14084406,73315263,Directed,1353,,1
14084406,152017988,Directed,1355,,1
14084406,173915441,Directed,1356,,1
14084406,238253188,Directed,1357,,1
14084406,331064775,Directed,1358,,8
14084406,434968866,Directed,1359,,1
14084406,437837999,Directed,1360,,2
14084406,749522000,Directed,1361,,1
14084406,946965716,Directed,1362,,1
14084406,1170404948,Directed,1363,,10
14084406,1434359630,Directed,1364,,2
14084406,2188868180,Directed,1365,,1
14084406,2361372560,Directed,1366,,2
14084406,2563711675,Directed,1367,,1
14084406,4009999396,Directed,1368,,1
14084406,4327889474,Directed,1369,,1
14084406,735929506897235968,Directed,1370,,1
14084406,1392309512409812992,Directed,1371,,1
14084406,952988847012491265,Directed,1372,,1
14086502,14605554,Directed,1373,,1
14086502,212297066,Directed,1374,,1
14086502,1434359630,Directed,1375,,2
14086502,2422171706,Directed,1376,,1
14086852,14086852,Directed,1377,,2
14086852,46667480,Directed,1378,,3
14086852,1434359630,Directed,1379,,1
14086852,1869654667,Directed,1380,,1
14086852,876432438175596548,Directed,1381,,1
14086852,733704319833346050,Directed,1382,,2
14089054,16571064,Directed,1383,,1
14089054,18059285,Directed,1384,,1
14089054,42648852,Directed,1385,,1
14089054,90549534,Directed,1386,,1
14089054,91927275,Directed,1387,,2
14089054,238253188,Directed,1388,,1
14089054,1170404948,Directed,1389,,2
14089054,2375696683,Directed,1390,,1
14093970,57985101,Directed,1391,,1
14093970,57986415,Directed,1392,,1
14093970,71678953,Directed,1393,,1
14093970,714783444757254150,Directed,1394,,1
14112146,12725692,Directed,1395,,1
14112146,108273745,Directed,1396,,1
14112146,351699614,Directed,1397,,1
14112146,516158050,Directed,1398,,1
14112146,2422171706,Directed,1399,,1
14114461,14114461,Directed,1400,,1
14114461,14834302,Directed,1401,,1
14114461,15655137,Directed,1402,,1
14114461,15762276,Directed,1403,,1
14114461,23009730,Directed,1404,,1
14114461,50626996,Directed,1405,,1
14114461,58492780,Directed,1406,,1
14114461,68673994,Directed,1407,,1
14114461,74042304,Directed,1408,,1
14114461,74683881,Directed,1409,,1
14114461,79271706,Directed,1410,,1
14114461,80871603,Directed,1411,,1
14114461,82889243,Directed,1412,,2
14114461,92381471,Directed,1413,,1
14114461,103939677,Directed,1414,,1
14114461,104894644,Directed,1415,,1
14114461,118224151,Directed,1416,,3
14114461,255681367,Directed,1417,,1
14114461,272280643,Directed,1418,,1
14114461,331064775,Directed,1419,,5
14114461,395398776,Directed,1420,,1
14114461,399710646,Directed,1421,,4
14114461,437660451,Directed,1422,,1
14114461,607602141,Directed,1423,,11
14114461,981602611,Directed,1424,,1
14114461,1473434310,Directed,1425,,2
14114461,2188868180,Directed,1426,,4
14114461,2422171706,Directed,1427,,1
14114461,2609484936,Directed,1428,,1
14114461,3315618027,Directed,1429,,1
14114461,4048650860,Directed,1430,,9
14114461,751092352320667649,Directed,1431,,2
14114461,831165079164960768,Directed,1432,,2
14136205,331064775,Directed,1437,,1
14136205,354914156,Directed,1438,,1
14136205,1370244144816349187,Directed,1439,,1
14149194,39587698,Directed,1443,,1
14184585,30223203,Directed,1450,,1
14214983,10228272,Directed,1453,,2
14214983,14214983,Directed,1454,,1
14214983,14726505,Directed,1455,,1
14214983,21381934,Directed,1456,,1
14214983,89258666,Directed,1457,,2
14214983,277559821,Directed,1458,,1
14214983,712595004,Directed,1459,,1
14214983,1340721872,Directed,1460,,1
14214983,1434359630,Directed,1461,,1
14214983,1569493393,Directed,1462,,1
14214983,2398401368,Directed,1463,,2
14214983,2987583095,Directed,1464,,1
14215044,284642077,Directed,1465,,2
14216117,72831953,Directed,1466,,1
14216117,1370244144816349187,Directed,1468,,1
14221013,16571064,Directed,1469,,1
14221013,238253188,Directed,1470,,1
14221013,253865251,Directed,1471,,1
14221013,331064775,Directed,1472,,1
14221013,2188868180,Directed,1473,,1
14221013,1370244144816349187,Directed,1474,,1
14229832,14229832,Directed,1475,,2
14229832,16143105,Directed,1476,,1
14229832,20034656,Directed,1477,,1
14229832,43379739,Directed,1478,,4
14229832,44151017,Directed,1479,,2
14229832,58073253,Directed,1480,,2
14229832,64939623,Directed,1481,,1
14229832,82889243,Directed,1482,,2
14229832,87918200,Directed,1483,,4
14229832,103875784,Directed,1484,,1
14229832,138161380,Directed,1485,,1
14229832,166030592,Directed,1486,,3
14229832,198887843,Directed,1487,,1
14229832,399710646,Directed,1488,,1
14229832,607602141,Directed,1489,,13
14229832,622908793,Directed,1490,,1
14229832,733092900,Directed,1491,,1
14229832,1222308966,Directed,1492,,1
14229832,1462609603,Directed,1493,,1
14229832,2286768204,Directed,1494,,1
14229832,940970240279801861,Directed,1495,,1
14229832,978453592561672192,Directed,1496,,1
14229832,1182676934842564609,Directed,1497,,2
14233770,7067082,Directed,1498,,1
14233770,90828164,Directed,1499,,1
14233770,123949057,Directed,1500,,1
14233770,455605329,Directed,1501,,1
14233770,1488375698,Directed,1502,,1
14233770,2375696683,Directed,1503,,1
14233770,1189229957744119808,Directed,1504,,2
14233770,954705808088059904,Directed,1505,,1
14233770,715553633337737216,Directed,1506,,1
14234902,82445181,Directed,1509,,1
14234902,1067580330,Directed,1510,,1
14234902,1434359630,Directed,1511,,2
14234902,1243236136765489152,Directed,1512,,1
14234902,876432438175596548,Directed,1514,,1
14299702,14299702,Directed,1528,,1
14299702,1434359630,Directed,1529,,1
14299702,1325633905668608002,Directed,1530,,3
14308843,173915441,Directed,1531,,1
14308843,331064775,Directed,1532,,1
14308843,434968866,Directed,1533,,1
14308843,1170404948,Directed,1534,,1
14308843,2361372560,Directed,1535,,1
14308843,4327889474,Directed,1536,,1
14308843,735929506897235968,Directed,1537,,1
14308843,1392309512409812992,Directed,1538,,1
14309193,12725692,Directed,1539,,1
14309193,276091520,Directed,1540,,1
14309193,472217141,Directed,1541,,1
14309193,2841915940,Directed,1542,,1
14331818,14331818,Directed,1544,,1
14331818,46667480,Directed,1545,,1
14331818,167142337,Directed,1547,,2
14331818,1065576048883056641,Directed,1549,,1
14349708,284053968,Directed,1556,,1
14359862,194047322,Directed,1562,,1
14359862,263044687,Directed,1563,,2
14394972,2857319315,Directed,1570,,1
14468423,21874416,Directed,1582,,2
14468423,34607715,Directed,1583,,1
14468423,54404368,Directed,1584,,1
14468423,58073253,Directed,1585,,1
14468423,214292881,Directed,1586,,1
14468423,373539942,Directed,1587,,1
14468423,826102642002817025,Directed,1588,,1
14468423,4786036942,Directed,1589,,1
14517051,62065310,Directed,1595,,1
14517051,88178223,Directed,1596,,1
14517051,1896407568,Directed,1597,,1
14517051,2422171706,Directed,1598,,1
14517051,924377431611527169,Directed,1599,,1
14522154,13257922,Directed,1600,,1
14522154,14522154,Directed,1601,,3
14522154,17177403,Directed,1602,,1
14522154,28313090,Directed,1603,,1
14522154,73024871,Directed,1604,,5
14522154,581109443,Directed,1605,,1
14522154,1139113136,Directed,1606,,2
14522154,1277200513,Directed,1607,,3
14522154,1934941458,Directed,1608,,1
14526209,209484168,Directed,1610,,12
14564385,14564385,Directed,1614,,2
14564385,89258666,Directed,1615,,1
14564385,100533939,Directed,1616,,1
14564385,1434359630,Directed,1617,,1
14564385,2422171706,Directed,1618,,2
14564385,3502238717,Directed,1619,,2
14571948,14136205,Directed,1620,,1
14571948,56635115,Directed,1621,,1
14571948,82655077,Directed,1622,,1
14571948,278286014,Directed,1623,,1
14571948,331064775,Directed,1624,,1
14571948,902968555855003648,Directed,1628,,3
14573832,9546132,Directed,1629,,1
14573832,14573832,Directed,1630,,1
14573832,154198440,Directed,1631,,1
14573832,212243918,Directed,1632,,1
14573832,284734969,Directed,1633,,3
14573832,1093882399459590149,Directed,1634,,1
14585572,20172480,Directed,1637,,1
14585572,35403297,Directed,1638,,1
14585572,4048787009,Directed,1639,,1
14585572,826102642002817025,Directed,1640,,3
14585572,883479820117651456,Directed,1641,,1
14605554,14605554,Directed,1644,,1
14605554,1434359630,Directed,1645,,2
14606609,14606609,Directed,1646,,1
14606609,733704319833346050,Directed,1647,,1
14620824,19392745,Directed,1651,,1
14620824,164621412,Directed,1652,,1
14620824,251855271,Directed,1653,,1
14620824,2792368833,Directed,1654,,1
14620824,877077240613359617,Directed,1655,,1
14661530,7996082,Directed,1664,,1
14661530,39075275,Directed,1665,,2
14661530,284053968,Directed,1666,,2
14661530,1647100686,Directed,1667,,1
14661530,748058404313239552,Directed,1668,,1
14667145,8831402,Directed,1670,,1
14667145,41965769,Directed,1671,,1
14667145,46667480,Directed,1672,,1
14667145,167142337,Directed,1673,,6
14667145,173915441,Directed,1674,,1
14667145,212297066,Directed,1675,,1
14667145,331064775,Directed,1676,,1
14667145,1170404948,Directed,1677,,6
14667145,1205470920,Directed,1678,,1
14667145,1434359630,Directed,1679,,2
14667145,2361372560,Directed,1680,,1
14667145,2422171706,Directed,1681,,1
14667145,1379808931787251721,Directed,1682,,1
14667145,1243236136765489152,Directed,1683,,1
14667145,4327889474,Directed,1684,,1
14667145,735929506897235968,Directed,1685,,1
14667145,1392309512409812992,Directed,1686,,1
14698820,33832669,Directed,1687,,7
14698820,183969483,Directed,1688,,3
14698820,315146860,Directed,1693,,1
14698820,525549634,Directed,1694,,3
14698820,540098505,Directed,1695,,2
14698820,861148796,Directed,1697,,1
14698820,1612763167,Directed,1698,,1
14758529,14758529,Directed,1706,,1
14758529,15468474,Directed,1707,,1
14758529,18342865,Directed,1708,,1
14758529,407308942,Directed,1712,,3
14758529,951767720,Directed,1713,,2
